full_name,age_range,current_status,work_style,career_inclination,highest_qualification,field_of_study,performance,key_subjects,technical_skills,skill_levels,tools,logical_thinking,mathematical_ability,communication,creativity,problem_solving,work_preference,learning_style,top_career_1,top_career_2,top_career_3,top_career_1_score,top_career_2_score,top_career_3_score,top_career_1_salary,top_career_2_salary,top_career_3_salary
user_3881,18-22,Graduate,Technical,Science / Research,Bachelor,Biology,Low,"['Math', 'Physics']","['Data Analysis', 'Programming']","{'Data Analysis': 'Intermediate', 'Programming': 'Beginner'}","['Python', 'Excel']",9,9,9,5,10,Team Work,Practical,Data Researcher,Research Scientist,Lab Analyst,0.89,0.75,0.52,93188,126730,97842
user_8406,26-30,Working,Creative,Arts / Design,Intermediate,Computer Science,High,"['Biology', 'Physics']","['Graphic Design', 'Writing']","{'Graphic Design': 'Beginner', 'Writing': 'Intermediate'}",['Canva'],5,7,4,10,9,Team Work,Practical,UI/UX Designer,Graphic Designer,Content Creator,0.87,0.72,0.54,62122,92992,47533
user_8286,22-26,Working,Technical,Business,Master,Biology,Low,"['Arts', 'Computer Science']","['Marketing', 'Writing', 'Networking']","{'Marketing': 'Intermediate', 'Writing': 'Beginner', 'Networking': 'Intermediate'}",['Excel'],7,7,5,5,8,Team Work,Theoretical,Marketing Manager,HR Manager,Business Analyst,0.82,0.82,0.54,98963,103915,89439
user_5243,18-22,Graduate,Creative,Business,Master,Biology,High,"['Arts', 'Business']","['Marketing', 'Writing', 'Networking']","{'Marketing': 'Intermediate', 'Writing': 'Advanced', 'Networking': 'Beginner'}",['Excel'],8,6,9,8,5,Individual Work,Theoretical,Business Analyst,Marketing Manager,HR Manager,0.87,0.73,0.79,147322,92535,83010
user_9482,26-30,Working,Social,Healthcare,Intermediate,Business,Low,"['Math', 'Biology']","['Writing', 'Data Analysis']","{'Writing': 'Advanced', 'Data Analysis': 'Beginner'}",['Excel'],7,6,8,4,10,Team Work,Mixed,Pharmacist,Biomedical Scientist,Nurse,0.91,0.61,0.76,137803,87953,79584
user_9777,18-22,Graduate,Technical,IT / Tech,Master,Arts,High,"['Math', 'Computer Science']","['Programming', 'Data Analysis']","{'Programming': 'Advanced', 'Data Analysis': 'Intermediate'}","['Python', 'React']",10,5,4,6,7,Team Work,Mixed,Data Scientist,AI Engineer,Software Engineer,0.88,0.85,0.61,97339,85207,76217
user_2500,26-30,Student,Analytical,Business,Bachelor,Business,Average,"['Computer Science', 'Biology']","['Marketing', 'Writing', 'Networking']","{'Marketing': 'Beginner', 'Writing': 'Advanced', 'Networking': 'Advanced'}",['Excel'],10,4,8,8,8,Individual Work,Practical,Business Analyst,HR Manager,Marketing Manager,0.76,0.64,0.76,149645,70328,96515
user_7436,22-26,Graduate,Social,IT / Tech,Master,Business,High,"['Computer Science', 'Business']","['Programming', 'Data Analysis']","{'Programming': 'Intermediate', 'Data Analysis': 'Beginner'}","['Python', 'React']",7,9,6,6,9,Individual Work,Practical,Software Engineer,AI Engineer,Data Scientist,0.82,0.84,0.62,81566,123144,58299
user_8579,26-30,Working,Creative,Business,Bachelor,Biology,Low,"['Business', 'Physics']","['Marketing', 'Writing', 'Networking']","{'Marketing': 'Advanced', 'Writing': 'Intermediate', 'Networking': 'Advanced'}",['Excel'],9,5,6,4,10,Individual Work,Theoretical,Business Analyst,Marketing Manager,HR Manager,0.83,0.84,0.78,122336,108263,106793
user_8566,22-26,Working,Analytical,Science / Research,Bachelor,Arts,Average,"['Physics', 'Business']","['Data Analysis', 'Programming']","{'Data Analysis': 'Beginner', 'Programming': 'Intermediate'}","['Python', 'Excel']",7,4,8,10,7,Team Work,Practical,Research Scientist,Data Researcher,Lab Analyst,0.86,0.68,0.67,133294,96388,84052
user_1812,22-26,Student,Technical,Healthcare,Master,Arts,Low,"['Business', 'Computer Science']","['Writing', 'Data Analysis']","{'Writing': 'Intermediate', 'Data Analysis': 'Intermediate'}",['Excel'],8,5,7,10,7,Individual Work,Mixed,Pharmacist,Doctor,Nurse,0.78,0.7,0.52,96236,65154,90673
user_1839,26-30,Student,Social,Science / Research,Intermediate,Arts,Low,"['Physics', 'Biology']","['Data Analysis', 'Programming']","{'Data Analysis': 'Advanced', 'Programming': 'Intermediate'}","['Python', 'Excel']",9,9,9,10,8,Individual Work,Practical,Research Scientist,Data Researcher,Lab Analyst,0.92,0.82,0.68,104740,120255,90814
user_1748,22-26,Working,Creative,Science / Research,Intermediate,Computer Science,High,"['Arts', 'Computer Science']","['Data Analysis', 'Programming']","{'Data Analysis': 'Intermediate', 'Programming': 'Intermediate'}","['Python', 'Excel']",5,7,8,8,6,Team Work,Mixed,Research Scientist,Data Researcher,Lab Analyst,0.94,0.64,0.7,82233,72232,63407
user_7757,22-26,Student,Social,Arts / Design,Bachelor,Arts,Average,"['Arts', 'Math']","['Graphic Design', 'Writing']","{'Graphic Design': 'Advanced', 'Writing': 'Advanced'}",['Canva'],5,10,10,9,10,Individual Work,Theoretical,Graphic Designer,Content Creator,UI/UX Designer,0.71,0.74,0.72,130298,60011,87685
user_9409,22-26,Working,Technical,Business,Bachelor,Arts,Average,"['Arts', 'Math']","['Marketing', 'Writing', 'Networking']","{'Marketing': 'Advanced', 'Writing': 'Beginner', 'Networking': 'Intermediate'}",['Excel'],7,7,4,5,5,Individual Work,Mixed,Business Analyst,HR Manager,Marketing Manager,0.91,0.6,0.64,147158,88107,65439
user_9654,26-30,Student,Social,Business,Bachelor,Business,High,"['Math', 'Biology']","['Marketing', 'Writing', 'Networking']","{'Marketing': 'Intermediate', 'Writing': 'Advanced', 'Networking': 'Beginner'}",['Excel'],9,8,8,9,7,Individual Work,Practical,Business Analyst,HR Manager,Marketing Manager,0.94,0.72,0.53,103257,95622,72680
user_2782,26-30,Working,Creative,Science / Research,Master,Biology,High,"['Business', 'Computer Science']","['Data Analysis', 'Programming']","{'Data Analysis': 'Intermediate', 'Programming': 'Advanced'}","['Python', 'Excel']",8,9,8,9,8,Individual Work,Mixed,Research Scientist,Data Researcher,Lab Analyst,0.89,0.63,0.62,138541,95679,41785
user_3280,22-26,Working,Analytical,Healthcare,Intermediate,Arts,High,"['Computer Science', 'Physics']","['Writing', 'Data Analysis']","{'Writing': 'Advanced', 'Data Analysis': 'Advanced'}",['Excel'],10,9,7,9,7,Team Work,Mixed,Pharmacist,Nurse,Biomedical Scientist,0.81,0.69,0.65,120062,54082,58928
user_3168,22-26,Graduate,Social,Business,Intermediate,Business,High,"['Biology', 'Arts']","['Marketing', 'Writing', 'Networking']","{'Marketing': 'Intermediate', 'Writing': 'Advanced', 'Networking': 'Beginner'}",['Excel'],6,7,9,8,7,Team Work,Theoretical,HR Manager,Marketing Manager,Business Analyst,0.9,0.62,0.79,104307,78069,51328
user_2053,22-26,Student,Analytical,Arts / Design,Bachelor,Computer Science,Low,"['Biology', 'Arts']","['Graphic Design', 'Writing']","{'Graphic Design': 'Intermediate', 'Writing': 'Beginner'}",['Canva'],6,10,9,4,6,Individual Work,Mixed,Content Creator,Graphic Designer,UI/UX Designer,0.77,0.83,0.66,64311,59560,111063
user_2514,18-22,Graduate,Social,IT / Tech,Bachelor,Computer Science,Low,"['Biology', 'Physics']","['Programming', 'Data Analysis']","{'Programming': 'Advanced', 'Data Analysis': 'Advanced'}","['Python', 'React']",9,10,7,9,8,Team Work,Theoretical,Data Scientist,Cyber Security Analyst,AI Engineer,0.76,0.66,0.64,105572,103613,40599
user_8913,22-26,Working,Analytical,Healthcare,Bachelor,Business,High,"['Biology', 'Arts']","['Writing', 'Data Analysis']","{'Writing': 'Intermediate', 'Data Analysis': 'Intermediate'}",['Excel'],7,4,9,10,10,Individual Work,Theoretical,Pharmacist,Doctor,Nurse,0.84,0.81,0.52,99824,102374,68298
user_3538,18-22,Working,Technical,Arts / Design,Intermediate,Biology,Low,"['Math', 'Business']","['Graphic Design', 'Writing']","{'Graphic Design': 'Advanced', 'Writing': 'Advanced'}",['Canva'],8,8,7,10,5,Individual Work,Theoretical,UI/UX Designer,Graphic Designer,Content Creator,0.84,0.75,0.54,117896,102627,105856
user_5334,26-30,Graduate,Social,Healthcare,Bachelor,Arts,Average,"['Physics', 'Business']","['Writing', 'Data Analysis']","{'Writing': 'Beginner', 'Data Analysis': 'Intermediate'}",['Excel'],8,4,9,4,9,Team Work,Practical,Pharmacist,Nurse,Doctor,0.73,0.73,0.67,110725,83555,56866
user_3023,22-26,Graduate,Analytical,Arts / Design,Bachelor,Business,Average,"['Business', 'Biology']","['Graphic Design', 'Writing']","{'Graphic Design': 'Advanced', 'Writing': 'Beginner'}",['Canva'],5,8,9,5,10,Team Work,Theoretical,Content Creator,Graphic Designer,UI/UX Designer,0.86,0.76,0.74,65647,84447,67982
user_6292,18-22,Working,Social,IT / Tech,Bachelor,Biology,High,"['Computer Science', 'Physics']","['Programming', 'Data Analysis']","{'Programming': 'Intermediate', 'Data Analysis': 'Intermediate'}","['Python', 'React']",10,4,6,6,8,Team Work,Practical,AI Engineer,Data Scientist,Software Engineer,0.77,0.71,0.8,124809,65921,48165
user_6550,26-30,Student,Technical,Business,Intermediate,Business,Average,"['Computer Science', 'Math']","['Marketing', 'Writing', 'Networking']","{'Marketing': 'Advanced', 'Writing': 'Intermediate', 'Networking': 'Intermediate'}",['Excel'],9,4,8,9,10,Individual Work,Practical,Business Analyst,Marketing Manager,HR Manager,0.74,0.77,0.79,95197,75994,71981
user_8753,26-30,Working,Technical,Business,Bachelor,Computer Science,Low,"['Physics', 'Arts']","['Marketing', 'Writing', 'Networking']","{'Marketing': 'Beginner', 'Writing': 'Advanced', 'Networking': 'Intermediate'}",['Excel'],8,9,7,4,8,Individual Work,Practical,Business Analyst,Marketing Manager,HR Manager,0.93,0.72,0.58,120941,116817,94394
user_2886,18-22,Student,Social,Arts / Design,Bachelor,Business,Average,"['Math', 'Business']","['Graphic Design', 'Writing']","{'Graphic Design': 'Beginner', 'Writing': 'Beginner'}",['Canva'],7,9,7,4,6,Individual Work,Theoretical,UI/UX Designer,Content Creator,Graphic Designer,0.73,0.6,0.59,136105,91675,106223
user_1369,18-22,Student,Creative,Science / Research,Master,Arts,Average,"['Business', 'Physics']","['Data Analysis', 'Programming']","{'Data Analysis': 'Advanced', 'Programming': 'Advanced'}","['Python', 'Excel']",5,8,9,9,7,Individual Work,Practical,Research Scientist,Lab Analyst,Data Researcher,0.89,0.68,0.57,73378,88449,108857
user_4646,26-30,Working,Analytical,Arts / Design,Bachelor,Arts,Low,"['Arts', 'Business']","['Graphic Design', 'Writing']","{'Graphic Design': 'Intermediate', 'Writing': 'Intermediate'}",['Canva'],7,10,5,7,6,Individual Work,Practical,Graphic Designer,UI/UX Designer,Content Creator,0.81,0.74,0.63,148979,121072,56828
user_7967,22-26,Student,Social,Arts / Design,Intermediate,Arts,Low,"['Biology', 'Physics']","['Graphic Design', 'Writing']","{'Graphic Design': 'Intermediate', 'Writing': 'Advanced'}",['Canva'],10,4,6,5,9,Team Work,Mixed,Content Creator,UI/UX Designer,Graphic Designer,0.84,0.84,0.77,64029,105857,63718
user_5433,22-26,Student,Technical,Healthcare,Master,Business,High,"['Computer Science', 'Physics']","['Writing', 'Data Analysis']","{'Writing': 'Advanced', 'Data Analysis': 'Intermediate'}",['Excel'],10,7,6,7,6,Individual Work,Mixed,Biomedical Scientist,Doctor,Nurse,0.91,0.78,0.6,93326,52989,107956
user_4803,18-22,Student,Social,Business,Bachelor,Biology,Low,"['Math', 'Computer Science']","['Marketing', 'Writing', 'Networking']","{'Marketing': 'Beginner', 'Writing': 'Advanced', 'Networking': 'Advanced'}",['Excel'],6,8,5,9,6,Team Work,Mixed,Marketing Manager,HR Manager,Business Analyst,0.81,0.64,0.7,103260,95134,72332
user_2233,26-30,Graduate,Creative,Arts / Design,Bachelor,Computer Science,High,"['Business', 'Biology']","['Graphic Design', 'Writing']","{'Graphic Design': 'Advanced', 'Writing': 'Beginner'}",['Canva'],6,7,8,7,7,Team Work,Mixed,Content Creator,UI/UX Designer,Graphic Designer,0.89,0.73,0.68,115646,59338,98991
user_6090,22-26,Graduate,Creative,Arts / Design,Intermediate,Arts,Average,"['Business', 'Biology']","['Graphic Design', 'Writing']","{'Graphic Design': 'Intermediate', 'Writing': 'Beginner'}",['Canva'],10,6,5,10,7,Individual Work,Practical,Graphic Designer,Content Creator,UI/UX Designer,0.7,0.76,0.75,74643,110060,88160
user_2059,18-22,Graduate,Technical,Arts / Design,Master,Biology,Low,"['Biology', 'Physics']","['Graphic Design', 'Writing']","{'Graphic Design': 'Beginner', 'Writing': 'Advanced'}",['Canva'],5,5,10,5,5,Individual Work,Mixed,UI/UX Designer,Content Creator,Graphic Designer,0.85,0.64,0.76,68575,78676,89781
user_4147,22-26,Graduate,Social,Business,Intermediate,Business,High,"['Business', 'Math']","['Marketing', 'Writing', 'Networking']","{'Marketing': 'Advanced', 'Writing': 'Advanced', 'Networking': 'Intermediate'}",['Excel'],10,10,9,6,7,Individual Work,Mixed,HR Manager,Business Analyst,Marketing Manager,0.94,0.75,0.7,142554,65578,107488
user_7374,26-30,Graduate,Analytical,Business,Intermediate,Arts,Low,"['Business', 'Biology']","['Marketing', 'Writing', 'Networking']","{'Marketing': 'Intermediate', 'Writing': 'Advanced', 'Networking': 'Beginner'}",['Excel'],9,8,6,10,8,Team Work,Practical,Business Analyst,Marketing Manager,HR Manager,0.77,0.83,0.56,82573,83121,69836
user_7786,26-30,Graduate,Creative,Science / Research,Bachelor,Computer Science,Low,"['Arts', 'Computer Science']","['Data Analysis', 'Programming']","{'Data Analysis': 'Advanced', 'Programming': 'Intermediate'}","['Python', 'Excel']",9,9,9,9,9,Team Work,Theoretical,Research Scientist,Data Researcher,Lab Analyst,0.87,0.79,0.55,146794,121247,112338
user_8059,22-26,Working,Creative,IT / Tech,Bachelor,Biology,High,"['Math', 'Business']","['Programming', 'Data Analysis']","{'Programming': 'Beginner', 'Data Analysis': 'Advanced'}","['Python', 'React']",6,8,7,6,8,Individual Work,Practical,Data Scientist,Software Engineer,Cyber Security Analyst,0.83,0.83,0.58,99163,84444,118568
user_7609,26-30,Graduate,Creative,Healthcare,Bachelor,Computer Science,High,"['Math', 'Biology']","['Writing', 'Data Analysis']","{'Writing': 'Advanced', 'Data Analysis': 'Beginner'}",['Excel'],6,9,4,10,10,Individual Work,Practical,Nurse,Pharmacist,Biomedical Scientist,0.72,0.69,0.52,141337,86240,90531
user_3229,22-26,Student,Analytical,Business,Intermediate,Computer Science,Low,"['Business', 'Biology']","['Marketing', 'Writing', 'Networking']","{'Marketing': 'Advanced', 'Writing': 'Advanced', 'Networking': 'Beginner'}",['Excel'],10,9,4,5,7,Individual Work,Mixed,HR Manager,Marketing Manager,Business Analyst,0.91,0.72,0.67,106496,78481,104311
user_5790,18-22,Working,Social,Arts / Design,Master,Biology,Average,"['Arts', 'Math']","['Graphic Design', 'Writing']","{'Graphic Design': 'Beginner', 'Writing': 'Beginner'}",['Canva'],8,6,5,9,6,Individual Work,Mixed,Graphic Designer,Content Creator,UI/UX Designer,0.87,0.7,0.78,122633,83437,43636
user_4292,18-22,Working,Technical,Healthcare,Intermediate,Computer Science,Average,"['Business', 'Math']","['Writing', 'Data Analysis']","{'Writing': 'Advanced', 'Data Analysis': 'Intermediate'}",['Excel'],10,6,10,9,5,Team Work,Mixed,Pharmacist,Doctor,Biomedical Scientist,0.86,0.8,0.5,73568,84525,100593
user_2338,18-22,Student,Creative,Business,Bachelor,Business,Low,"['Physics', 'Computer Science']","['Marketing', 'Writing', 'Networking']","{'Marketing': 'Beginner', 'Writing': 'Intermediate', 'Networking': 'Advanced'}",['Excel'],10,5,4,6,9,Team Work,Theoretical,Marketing Manager,HR Manager,Business Analyst,0.8,0.69,0.57,70032,73531,54759
user_4479,26-30,Student,Creative,Healthcare,Bachelor,Computer Science,High,"['Business', 'Math']","['Writing', 'Data Analysis']","{'Writing': 'Intermediate', 'Data Analysis': 'Advanced'}",['Excel'],5,10,9,5,7,Team Work,Theoretical,Pharmacist,Doctor,Biomedical Scientist,0.81,0.76,0.53,74113,81390,42697
user_9548,18-22,Graduate,Technical,Business,Master,Biology,Low,"['Biology', 'Physics']","['Marketing', 'Writing', 'Networking']","{'Marketing': 'Advanced', 'Writing': 'Beginner', 'Networking': 'Intermediate'}",['Excel'],6,5,10,8,7,Team Work,Mixed,Marketing Manager,Business Analyst,HR Manager,0.88,0.77,0.6,105308,83732,64311
user_9935,26-30,Student,Technical,Arts / Design,Master,Arts,High,"['Biology', 'Arts']","['Graphic Design', 'Writing']","{'Graphic Design': 'Beginner', 'Writing': 'Advanced'}",['Canva'],8,6,8,4,8,Individual Work,Practical,Content Creator,UI/UX Designer,Graphic Designer,0.86,0.78,0.77,104108,115317,98008
user_4610,26-30,Working,Social,Arts / Design,Bachelor,Biology,High,"['Math', 'Business']","['Graphic Design', 'Writing']","{'Graphic Design': 'Advanced', 'Writing': 'Advanced'}",['Canva'],8,9,7,5,9,Team Work,Theoretical,Content Creator,UI/UX Designer,Graphic Designer,0.74,0.81,0.51,88241,53541,70625
user_6337,18-22,Student,Analytical,Healthcare,Bachelor,Biology,Average,"['Biology', 'Arts']","['Writing', 'Data Analysis']","{'Writing': 'Advanced', 'Data Analysis': 'Advanced'}",['Excel'],5,8,8,5,5,Team Work,Practical,Nurse,Doctor,Biomedical Scientist,0.79,0.81,0.66,114708,107934,45331
user_2759,18-22,Student,Analytical,Healthcare,Intermediate,Biology,High,"['Physics', 'Math']","['Writing', 'Data Analysis']","{'Writing': 'Beginner', 'Data Analysis': 'Intermediate'}",['Excel'],5,8,6,6,5,Team Work,Mixed,Doctor,Pharmacist,Biomedical Scientist,0.92,0.69,0.62,86686,109166,77043
user_1236,18-22,Student,Creative,Healthcare,Bachelor,Biology,Average,"['Business', 'Computer Science']","['Writing', 'Data Analysis']","{'Writing': 'Advanced', 'Data Analysis': 'Intermediate'}",['Excel'],8,9,7,4,7,Individual Work,Practical,Doctor,Pharmacist,Biomedical Scientist,0.78,0.85,0.54,145349,111341,76334
user_4087,26-30,Graduate,Social,Business,Master,Arts,Average,"['Computer Science', 'Business']","['Marketing', 'Writing', 'Networking']","{'Marketing': 'Advanced', 'Writing': 'Beginner', 'Networking': 'Intermediate'}",['Excel'],8,9,10,10,10,Team Work,Theoretical,Business Analyst,Marketing Manager,HR Manager,0.78,0.84,0.72,144072,60809,116216
user_3445,26-30,Working,Analytical,Arts / Design,Bachelor,Biology,High,"['Computer Science', 'Business']","['Graphic Design', 'Writing']","{'Graphic Design': 'Beginner', 'Writing': 'Beginner'}",['Canva'],10,7,8,6,8,Individual Work,Practical,UI/UX Designer,Content Creator,Graphic Designer,0.91,0.67,0.77,132054,58873,98879
user_4272,18-22,Student,Analytical,Business,Intermediate,Arts,Average,"['Math', 'Computer Science']","['Marketing', 'Writing', 'Networking']","{'Marketing': 'Beginner', 'Writing': 'Advanced', 'Networking': 'Advanced'}",['Excel'],8,6,5,6,5,Individual Work,Theoretical,Business Analyst,HR Manager,Marketing Manager,0.94,0.74,0.65,95912,52832,69561
user_8932,26-30,Student,Creative,Business,Master,Arts,Low,"['Computer Science', 'Math']","['Marketing', 'Writing', 'Networking']","{'Marketing': 'Beginner', 'Writing': 'Advanced', 'Networking': 'Advanced'}",['Excel'],9,9,4,6,7,Team Work,Mixed,HR Manager,Marketing Manager,Business Analyst,0.71,0.62,0.78,126202,71926,101350
user_9674,26-30,Graduate,Creative,Arts / Design,Bachelor,Business,Average,"['Math', 'Arts']","['Graphic Design', 'Writing']","{'Graphic Design': 'Advanced', 'Writing': 'Intermediate'}",['Canva'],8,6,8,6,9,Team Work,Practical,UI/UX Designer,Content Creator,Graphic Designer,0.84,0.73,0.7,140760,114688,63769
